Artist,Track,User,Rating,Time
40,177,49175,24.784767,17
40,179,48997,85.93344,17
46,168,45260,43.935673,16
46,165,45054,41.080254,16
0,3,281,46.17598,6
40,180,47873,34.45337,17
22,53,18035,56.91103,21
43,160,43097,58.243225,16
3,10,3926,74.45506,18
20,44,19036,39.861404,21
6,15,7171,42.64063,7
35,88,30104,49.00414,23
12,30,12484,25.779987,19
10,142,33286,20.63556,12
37,98,31409,26.939182,23
0,150,38995,22.22787,15
20,46,18271,12.301781,21
40,180,50902,32.632,17
0,151,40714,39.6522,15
2,173,48129,9.081862,17
40,181,50594,32.492767,17
9,21,9904,29.250107,7
46,165,43760,20.939865,16
1,5,2329,38.49593,18
35,88,28209,32.734066,23
46,166,45353,37.609127,16
3,9,3878,15.820908,18
22,55,20977,60.517227,21
21,48,17392,39.473713,21
41,156,41063,48.631218,16
22,52,33026,42.12062,0
14,95,28857,18.208323,23
40,178,50053,69.76725,17
2,69,23112,42.30236,22
0,150,40565,37.010067,15
31,80,26344,17.41922,11
21,48,22654,35.61607,22
40,146,37973,14.872476,13
9,22,9903,56.997314,7
16,138,34303,50.85412,12
40,181,50508,27.237093,17
16,136,34420,62.539013,12
41,155,41621,33.99239,16
21,60,22059,50.80725,22
11,29,8205,14.076092,7
32,81,25956,35.539967,11
1,6,3290,48.299683,18
0,2,1033,36.161266,6
9,23,9176,27.395493,7
16,134,34746,25.287363,12
4,12,37854,53.69742,13
41,156,41563,30.381554,16
34,86,28324,41.836205,23
3,9,4920,47.502705,18
35,90,30091,47.577896,23
10,27,6637,30.142385,7
1,5,3959,69.825935,18
46,167,45481,48.40682,16
11,152,40457,54.425934,15
40,178,47359,25.144924,17
3,10,2613,59.13735,18
48,172,47552,43.52446,17
12,34,15220,43.89421,8
4,12,37714,57.746487,13
39,103,30943,40.03619,23
7,18,8117,74.95118,7
7,17,6060,32.480362,7
4,12,3129,51.346577,18
2,68,24255,38.445583,22
46,165,44798,20.104431,16
12,34,13871,62.022568,8
37,100,31996,13.172934,23
16,134,34297,15.116405,12
35,92,30066,50.199654,23
10,143,35346,26.661629,12
10,140,35367,51.676456,12
47,171,46704,60.303925,4
40,177,50573,30.246176,17
46,165,44797,24.74941,16
40,146,36936,80.5663,13
26,65,23957,38.789455,22
9,23,9992,41.005005,7
4,11,4935,63.19467,18
45,163,44510,33.881687,16
36,93,31434,33.99638,23
10,145,35567,46.0343,12
4,12,36359,69.26923,13
44,161,42987,48.807358,16
22,126,32658,51.282005,0
6,149,40008,41.031937,15
22,55,32412,56.537354,0
28,73,25000,21.597612,22
14,32,12929,26.80444,19
1,5,2849,4.9708233,18
10,141,35173,22.972778,12
6,14,6739,88.10828,7
35,91,30148,40.946495,23
3,9,4647,79.55641,18
10,24,7720,52.8195,7
46,165,44295,12.2372265,16
46,165,43409,16.660263,16
2,174,49662,32.054146,17
26,65,23804,70.54897,22
22,122,32266,23.614313,0
2,68,24187,39.373478,22
2,69,22739,42.63568,22
34,87,28362,20.55719,23
32,81,26586,65.215836,11
49,182,48252,29.48211,17
40,181,47516,63.861748,17
46,167,45391,29.880878,16
2,8,2337,26.388906,18
22,52,17849,40.062645,21
1,4,3031,8.622895,18
10,144,34834,23.67941,12
35,92,28548,15.208964,23
16,137,33359,25.764671,12
45,164,44132,33.03686,16
30,78,25159,30.499035,22
40,146,37190,23.491398,13
10,26,9804,35.31328,7
43,159,40948,28.141834,16
43,159,43096,51.264984,16
14,32,11818,53.700424,19
14,96,30406,31.62042,23
14,32,12438,54.541622,19
37,101,31794,14.162115,23
2,174,49357,26.184353,17
0,1,40890,35.126858,15
21,50,20409,27.158484,21
40,146,36923,22.12887,13
22,116,32382,30.018515,0
34,87,28733,17.948181,23
43,159,41330,71.65149,16
16,35,14514,26.91498,8
10,24,10775,17.544523,7
10,144,35311,49.803715,12
40,177,50477,32.413094,17
16,35,13591,16.742277,8
11,28,8961,45.005745,7
22,120,32424,55.19932,0
4,12,3784,87.70076,18
10,141,35489,19.843933,12
0,150,38590,26.472992,15
26,63,21634,29.38205,22
22,53,32668,45.391926,0
37,100,29643,16.658607,23
22,54,18852,45.617878,21
0,1,1431,43.271152,6
39,103,28629,16.374397,23
47,170,45802,18.543907,4
40,146,36494,7.7764335,13
12,34,14485,10.272725,8
30,76,24039,38.142075,22
2,175,47981,14.951037,17
22,128,32762,27.389767,0
22,54,33067,40.392673,0
35,91,29058,11.28634,23
11,28,9785,44.4114,7
46,165,44135,21.857609,16
0,2,1785,53.66631,6
22,54,32642,35.83229,0
2,68,24951,14.392844,22
1,6,1950,7.8557076,18
40,180,50860,37.26434,17
43,159,41408,28.81172,16
0,2,612,28.794811,6
14,94,27728,8.411652,23
0,151,38627,48.198524,15
10,142,33870,14.282789,12
44,161,42761,26.742355,16
22,117,32832,14.909939,0
16,35,15291,21.605488,8
31,80,27503,21.045135,11
21,48,18218,40.556824,21
11,29,5637,59.773,7
36,93,27898,36.867344,23
4,11,4371,32.646194,18
21,50,18503,10.0848255,21
0,151,38473,53.840622,15
10,140,35265,6.025818,12
22,118,32376,23.363306,0
11,29,5708,88.50983,7
26,61,23734,73.98426,22
22,120,32281,23.526777,0
24,58,20759,17.989754,21
4,12,2937,27.84628,18
11,29,8883,61.686935,7
10,25,10898,59.694695,7
46,167,43627,37.128147,16
46,169,44863,40.502907,16
5,13,4844,24.168709,18
37,100,29214,21.400486,23
40,178,48216,9.21024,17
16,134,34060,35.876553,12
39,106,29632,28.367489,23
26,61,22809,46.99671,22
22,53,20427,41.594925,21
3,9,4626,46.50031,18
0,151,40868,37.71326,15
22,113,33005,28.007166,0
21,48,22204,33.015385,22
32,83,27341,42.317333,11
22,122,33061,41.054424,0
46,169,44758,56.91023,16
6,16,6090,40.725258,7
0,150,38596,63.82125,15
26,63,22385,43.446358,22
33,85,26589,22.096962,11
21,49,19894,43.43453,21
46,167,43557,55.90769,16
2,7,2894,19.221668,18
46,165,44641,24.240118,16
10,140,35714,47.44651,12
1,6,3513,45.23974,18
0,1,39003,48.209824,15
15,42,16991,12.909234,9
26,67,23873,35.634808,22
23,56,18056,34.055096,21
14,32,13363,44.607964,19
2,7,1896,20.163952,18
16,35,16411,30.186407,8
40,147,37445,20.87123,13
16,134,34821,28.534576,12
37,98,31383,23.409565,23
40,146,36329,20.647589,13
26,67,23703,57.880566,22
3,9,4964,60.87038,18
21,48,23004,45.1656,22
35,92,30104,49.559414,23
16,137,34216,27.081491,12
0,0,1054,30.72742,6
23,56,18688,40.569077,21
11,29,5734,23.088541,7
16,134,33736,21.543259,12
43,159,41661,58.472477,16
14,96,30801,13.434974,23
7,17,7884,31.874395,7
13,31,11889,44.452274,19
28,72,25175,43.43219,22
22,118,32813,5.1228986,0
2,8,4913,39.187576,18
7,17,7807,22.571806,7
2,175,48385,17.485935,17
32,82,25882,51.230404,11
11,28,8259,29.309568,7
0,0,529,26.478685,6
12,34,15213,41.220005,8
2,8,5083,18.49234,18
11,154,40246,50.13593,15
2,7,5173,20.538624,18
40,147,36253,73.16957,13
21,48,22749,39.197823,22
26,63,24201,41.938347,22
22,53,17889,51.08548,21
26,65,22683,51.39691,22
0,151,40144,27.222141,15
39,105,30604,44.525433,23
40,177,47873,33.163292,17
16,137,34433,51.564014,12
2,7,4255,31.421724,18
16,135,34171,23.347239,12
1,6,1832,54.130672,18
22,53,17413,73.590866,21
2,7,3805,24.664541,18
43,159,42220,59.421436,16
49,183,49518,70.79101,17
14,94,30583,47.27806,23
11,28,6503,57.597954,7
22,52,18066,45.786026,21
46,168,44096,52.377228,16
25,59,19199,56.842106,21
0,1,40175,44.574993,15
14,32,13413,61.494335,19
10,144,34418,37.30039,12
26,62,23360,60.203564,22
11,152,39403,48.690426,15
49,182,49159,40.216766,17
2,174,50219,41.086666,17
20,44,18157,39.44809,21
21,50,19645,46.11442,21
21,48,18942,35.794743,21
46,168,45089,6.0320272,16
2,69,21837,50.774372,22
23,56,19532,19.739067,21
22,55,32994,34.3696,0
33,85,35935,52.72954,12
21,48,21375,19.3259,22
26,65,22188,83.94904,22
47,171,46043,34.83186,4
3,9,5306,58.83674,18
28,72,21667,16.043413,22
21,50,19970,45.357056,21
49,183,50924,79.014915,17
45,164,44219,49.868507,16
32,84,25603,49.236553,11
21,22,20065,18.43534,21
33,85,35404,38.363274,12
26,61,21392,59.36327,22
22,132,32863,41.934082,0
14,95,30951,47.755157,23
21,51,18137,36.353416,21
5,13,4222,30.472795,18
21,48,22188,42.83083,22
10,143,35796,18.39775,12
4,12,37059,34.744694,13
2,173,47910,27.916882,17
0,151,40885,46.909218,15
22,53,19317,35.381603,21
31,79,26197,88.28372,11
33,85,34883,26.89329,12
10,141,35620,13.585561,12
22,54,20550,68.921684,21
3,9,5283,22.298523,18
20,46,18224,21.757622,21
1,5,3729,25.226011,18
10,144,33328,12.069922,12
9,22,8927,28.489693,7
16,137,34144,30.511318,12
48,172,47857,43.276157,17
46,166,43696,16.206198,16
16,139,34377,38.077995,12
10,145,35896,36.51104,12
2,69,22976,24.941254,22
33,85,26281,51.336994,11
40,179,50537,43.066532,17
15,33,11132,11.006864,19
21,50,17589,34.36729,21
43,159,42758,58.72562,16
13,31,11653,42.783108,19
24,58,20644,13.018701,21
43,160,41763,24.71333,16
4,12,38239,39.689087,13
26,65,23290,54.19661,22
31,79,26517,14.1412735,11
21,60,22571,66.130104,22
22,52,20997,81.49559,21
35,89,28094,35.809097,23
48,172,47801,21.629326,17
24,58,20879,16.827269,21
46,167,44774,62.812824,16
34,86,28497,48.10309,23
33,85,26512,37.6268,11
43,160,41045,45.4019,16
49,182,49180,69.24303,17
26,62,22255,42.851715,22
46,165,43655,46.995487,16
37,100,28012,15.386865,23
0,2,1691,18.034546,6
4,12,38290,61.686386,13
6,16,5811,25.184294,7
15,43,16653,33.26146,9
21,50,19648,34.9023,21
4,11,38081,37.139816,13
15,33,11199,15.922489,19
26,62,23772,33.2529,22
1,4,3115,15.765297,18
20,46,18708,44.53383,21
4,12,36144,20.792599,13
39,103,29304,16.087875,23
46,166,45375,35.54774,16
36,93,31205,53.760033,23
28,73,25102,48.304737,22
22,53,17667,25.772585,21
37,97,31633,28.291376,23
2,7,3676,11.704399,18
3,10,3486,53.99882,18
16,134,34518,10.677321,12
37,100,28160,13.127423,23
37,100,28708,5.36495,23
2,69,21499,14.428823,22
43,159,41735,78.683136,16
30,76,24621,38.474293,22
9,23,9691,56.18433,7
37,100,30101,51.01498,23
16,138,33297,23.713074,12
48,172,48153,42.115864,17
8,20,9273,63.86331,7
17,36,15788,42.267967,8
24,58,17865,18.980589,21
27,71,25059,35.409763,22
9,21,6873,34.18663,7
0,150,40216,53.55432,15
4,11,5265,89.378876,18
16,136,34537,18.439745,12
6,148,39607,32.973255,15
25,59,19780,47.303288,21
22,52,19398,57.52634,21
12,34,14550,34.342945,8
44,162,43103,64.180664,16
40,176,50402,24.131948,17
10,27,10816,23.594215,7
28,72,23021,23.640034,22
0,150,38580,26.787106,15
3,10,4203,39.50425,18
16,35,15442,35.583736,8
14,94,30020,38.768307,23
5,13,5438,23.603756,18
27,71,23865,16.937447,22
4,12,36950,44.1796,13
14,94,29270,23.177404,23
49,183,49916,52.401512,17
31,80,27149,52.724045,11
42,158,41521,27.722431,16
37,97,31715,39.90903,23
30,78,23173,15.901075,22
42,158,42041,14.092315,16
48,172,48192,56.38204,17
30,77,23848,16.88488,22
4,11,4369,47.862446,18
46,168,45423,72.95762,16
16,139,33404,21.530811,12
22,53,32506,59.098633,0
9,21,6119,45.677197,7
10,25,6952,56.172695,7
20,46,18840,25.998863,21
11,153,40739,22.074535,15
21,48,22273,22.661001,22
40,180,48715,16.370174,17
12,30,11313,20.853085,19
22,132,32324,18.701653,0
11,28,10570,23.791912,7
11,28,11021,27.057682,7
10,142,35136,14.678997,12
46,165,43617,12.6317625,16
22,54,20892,27.981707,21
16,136,34856,19.688652,12
26,65,23960,18.637636,22
16,138,34057,33.54837,12
1,6,3859,29.391495,18
21,22,19306,37.527725,21
40,147,38177,37.04818,13
25,59,18886,15.7030115,21
2,7,4447,14.945894,18
21,22,17687,23.589787,21
22,133,33122,42.419125,0
35,91,28311,42.32352,23
11,28,10484,33.1108,7
3,9,3901,39.056065,18
46,167,44016,24.636745,16
22,52,20343,78.120224,21
26,62,23482,12.618332,22
5,13,2751,14.031547,18
22,119,32998,28.607359,0
27,71,24681,53.667107,22
30,76,24488,25.736597,22
2,68,24848,43.389782,22
4,11,36237,59.08579,13
33,85,26352,20.49875,11
26,62,24075,36.327404,22
31,80,27224,57.0199,11
16,137,34134,15.513408,12
9,21,9561,53.090942,7
6,149,39112,39.042046,15
22,54,32772,25.320911,0
7,17,8776,38.953354,7
6,14,6500,25.622715,7
23,57,17169,22.265244,21
35,91,30158,20.540203,23
26,61,23909,38.87408,22
44,161,42432,42.903965,16
14,95,31146,16.270092,23
26,67,22907,29.362507,22
1,5,1864,35.01122,18
12,34,15403,55.78361,8
26,65,23111,24.830265,22
21,47,19310,41.02584,21
47,170,46501,17.18384,4
30,78,21786,71.10372,22
28,72,22864,34.495567,22
26,61,23149,78.61721,22
44,162,42495,23.441774,16
48,172,49075,31.386736,17
4,11,1984,42.420265,18
4,12,3494,70.00571,18
7,18,8824,51.53335,7
40,179,49338,72.10094,17
23,57,19153,57.274387,21
40,180,49592,34.346466,17
26,64,23360,78.41561,22
21,60,21430,16.329754,22
22,118,32346,69.49101,0
43,160,43064,76.01986,16
43,160,42555,42.397797,16
7,17,8111,70.305824,7
37,101,31458,39.846054,23
4,12,5424,89.16967,18
6,14,6762,40.727303,7
22,123,32575,55.18575,0
35,91,29780,31.30273,23
40,146,37355,46.457882,13
40,180,50667,34.882133,17
12,34,13927,49.707523,8
0,150,40722,50.29807,15
2,174,50298,43.942837,17
10,140,35554,40.966866,12
4,11,36581,57.485718,13
35,91,28446,50.884186,23
22,54,20383,24.811266,21
2,175,49727,44.107655,17
16,139,33448,21.08753,12
30,76,22005,54.33408,22
23,56,21259,66.15111,21
39,103,30774,46.131687,23
34,86,28632,60.1604,23
3,9,3588,21.188034,18
40,177,49341,44.529854,17
4,11,5249,96.38188,18
31,79,25548,15.394636,11
33,85,26705,18.736853,11
2,175,48637,20.86211,17
26,65,23277,35.920055,22
14,96,30345,36.291595,23
10,24,10831,43.11214,7
14,32,12393,43.00026,19
11,152,40802,21.937702,15
33,85,35466,12.151756,12
26,61,22915,32.67117,22
14,94,31318,31.268335,23
6,14,5819,74.55421,7
2,68,23295,39.1074,22
34,87,29248,37.9029,23
21,22,19667,31.038933,21
31,79,26524,24.647156,11
22,108,32766,19.9406,0
28,72,23576,38.631943,22
1,5,1978,8.566425,18
49,182,49710,47.147675,17
14,95,31247,17.414997,23
1,6,2002,18.659782,18
15,33,11467,25.732346,19
21,60,22223,42.469658,22
37,97,28160,11.479491,23
22,132,32814,78.68156,0
30,76,24458,26.126665,22
20,45,17861,43.83905,21
39,103,31528,34.016434,23
2,173,49149,12.716931,17
1,6,3764,26.452765,18
22,55,17530,38.31994,21
45,164,45235,84.08602,16
24,58,20969,21.977352,21
35,92,29263,31.062094,23
26,65,23202,45.96722,22
45,164,44102,38.88478,16
22,121,32356,23.402325,0
2,7,4310,30.766214,18
31,80,27368,32.194725,11
25,59,20515,37.9228,21
21,51,18736,34.612015,21
10,141,35671,24.340664,12
46,165,45055,24.293447,16
2,175,49910,19.45028,17
46,167,44507,27.373257,16
10,26,10679,40.07385,7
4,12,2773,65.92032,18
32,83,26611,32.493683,11
11,153,40773,2.227714,15
7,18,7501,54.38313,7
21,47,19752,14.318688,21
26,66,23662,29.843262,22
6,16,5966,14.923928,7
26,61,23055,65.74715,22
10,144,33314,31.06241,12
21,22,18490,31.665407,21
46,169,43952,24.644094,16
26,63,23570,17.877518,22
35,90,29275,32.017776,23
2,174,47907,53.635433,17
30,76,24449,27.433916,22
39,106,27944,67.04439,23
32,82,27636,64.00972,11
21,48,19472,19.182293,21
34,87,28367,23.680325,23
21,22,19102,35.55398,21
14,32,13465,47.13558,19
3,10,5190,43.768967,18
49,183,48760,30.116268,17
17,36,14667,38.68835,8
22,53,20870,60.718925,21
14,95,29986,71.518196,23
2,69,23082,24.789135,22
33,85,35736,35.134686,12
22,114,32547,36.34526,0
0,1,1191,71.26539,6
10,143,35965,41.389977,12
39,106,31026,16.987007,23
47,171,45646,11.634526,4
10,142,34527,24.217852,12
2,173,48021,50.3094,17
10,27,9779,60.50218,7
6,148,38881,34.975124,15
21,22,18850,35.1801,21
22,53,17961,47.713585,21
2,70,23296,33.156708,22
27,71,24965,68.11694,22
21,60,23068,24.769545,22
22,54,32825,29.099884,0
22,54,18234,40.90071,21
35,90,29010,16.178219,23
43,159,42158,89.485344,16
10,26,9893,47.075794,7
26,65,23484,62.922806,22
4,11,5353,9.417009,18
16,137,34093,45.6912,12
49,183,47617,17.950882,17
6,14,5873,67.301216,7
21,22,20133,25.731686,21
37,101,29879,7.3515625,23
22,122,32479,44.541107,0
46,167,44451,44.643364,16
2,68,24701,16.77016,22
2,8,4925,17.216682,18
47,171,45995,29.82299,4
44,161,41648,17.390934,16
31,80,25828,37.82483,11
29,74,25270,6.5506063,22
14,95,30798,45.83593,23
11,153,40710,50.30241,15
45,164,44489,74.00814,16
21,49,19481,38.270107,21
14,96,28475,45.562965,23
30,78,24524,42.245678,22
36,93,31305,50.718403,23
46,169,44787,18.94847,16
32,83,27079,18.925337,11
22,115,32903,84.49944,0
10,140,35059,16.78671,12
22,53,32805,43.14263,0
2,68,24941,17.726965,22
25,59,20917,16.61492,21
22,125,32688,59.36244,0
37,101,31883,4.0606346,23
42,158,41480,44.3935,16
28,72,23744,76.95171,22
16,138,34779,26.579578,12
6,148,39619,46.929443,15
9,23,9783,54.82115,7
7,18,8028,25.02404,7
42,158,41918,47.07324,16
7,19,8407,79.63945,7
40,181,48223,32.45883,17
22,53,21010,67.56726,21
10,143,34142,50.444527,12
35,89,30193,42.134323,23
10,143,33590,54.191643,12
3,9,4718,69.264305,18
2,175,49400,31.004812,17
21,48,22295,9.972661,22
38,102,32102,25.637083,23
1,6,3015,40.742146,18
30,77,24521,40.814686,22
23,57,17727,18.824799,21
10,141,35906,14.47993,12
39,105,30450,47.536648,23
39,103,29176,12.624666,23
6,148,38585,28.214073,15
0,151,39015,43.899975,15
1,6,2291,58.978794,18
21,22,19661,12.877931,21
10,145,36048,86.68353,12
39,104,29345,21.992138,23
22,120,32211,31.501652,0
48,172,47555,57.604694,17
2,174,48794,13.516269,17
16,138,34925,26.907812,12
21,49,20009,39.60332,21
39,105,30561,36.705875,23
15,33,13061,9.672756,19
17,36,14090,53.172184,8
32,82,26278,40.94206,11
4,11,37623,78.912506,13
21,22,19277,34.092464,21
25,59,17819,29.746115,21
41,155,41535,50.201546,16
33,85,25733,22.627628,11
39,106,32003,31.966934,23
2,68,24489,22.779612,22
0,0,689,38.63333,6
11,154,39665,21.271366,15
37,98,31751,14.340853,23
21,50,20304,21.21274,21
9,23,10117,15.625028,7
1,4,3628,13.785464,18
39,104,27702,40.6686,23
2,69,23607,20.812859,22
35,88,30711,40.014793,23
46,169,44179,19.850548,16
31,79,26538,27.052456,11
40,180,47579,32.53139,17
38,102,32175,20.823805,23
22,54,32530,55.17188,0
40,176,50745,42.735115,17
6,15,6132,36.00856,7
4,12,36470,67.77032,13
21,50,17392,41.743366,21
4,12,36147,37.90887,13
11,153,40744,51.906452,15
10,27,9824,36.971935,7
2,7,4076,45.570465,18
26,67,23192,52.43292,22
47,171,45915,44.338425,4
40,147,37694,8.5234785,13
21,48,20279,46.316513,21
35,89,30562,30.03679,23
41,155,41983,51.77903,16
21,48,22515,28.158182,22
27,71,24103,35.51303,22
8,20,7402,60.81346,7
42,158,41451,33.24326,16
21,47,18486,19.128143,21
39,104,30277,51.027393,23
22,114,32948,42.976448,0
42,157,42422,51.18846,16
6,148,39052,40.95482,15
26,61,21812,25.110126,22
10,144,35292,30.94692,12
21,60,22541,31.172548,22
2,8,2842,35.960205,18
10,25,10120,32.76037,7
29,75,22939,27.24313,22
2,7,2983,32.46268,18
40,179,49640,14.876263,17
21,60,21837,47.81027,22
30,76,22859,42.314285,22
29,74,24232,25.464725,22
6,16,7106,20.053495,7
32,82,27144,38.550125,11
46,165,43500,40.392914,16
20,46,18331,17.021362,21
35,88,29263,29.154106,23
22,52,20738,15.629347,21
42,158,41418,10.120635,16
47,171,46974,27.68229,4
6,14,6164,22.733595,7
7,17,7452,17.652153,7
33,85,35784,36.356495,12
20,46,17906,36.813347,21
22,55,18378,44.940735,21
2,69,23905,43.6367,22
16,35,15548,42.82572,8
28,72,22857,19.557156,22
10,144,33272,58.013103,12
14,95,29285,30.179487,23
22,131,32823,30.574081,0
22,52,18830,37.3491,21
38,102,30327,15.01003,23
4,11,37203,35.64634,13
0,1,40320,33.17826,15
36,93,27767,19.249731,23
38,102,30164,52.93653,23
46,169,43713,37.38844,16
29,74,23922,34.87088,22
24,58,20151,19.651323,21
40,179,50719,35.006203,17
1,5,1903,21.636795,18
6,14,6821,72.56876,7
11,153,40481,66.42375,15
46,167,43467,38.07271,16
9,23,9308,22.5861,7
46,167,45170,95.84894,16
22,123,32608,36.07567,0
10,145,35698,12.817209,12
43,160,41543,37.505848,16
31,80,25861,10.515061,11
46,165,43734,45.006252,16
22,125,32823,26.918577,0
21,60,22506,58.208035,22
4,12,37910,45.092262,13
0,2,841,70.057655,6
30,77,22140,17.97912,22
39,104,30813,17.519838,23
2,8,4297,13.27975,18
34,87,28969,18.61989,23
1,5,2418,35.617157,18
37,99,30101,51.69835,23
16,137,34764,18.862104,12
10,145,35324,45.935516,12
11,153,39701,44.16809,15
5,13,3183,24.784687,18
4,12,3007,55.405365,18
21,50,18612,24.577929,21
9,22,9775,41.28639,7
4,12,5491,49.75733,18
21,51,19338,41.86826,21
25,59,18718,46.230824,21
42,157,42575,17.53883,16
2,69,24598,30.148836,22
38,102,29580,22.952738,23
15,33,11742,9.161809,19
25,59,18887,39.273304,21
40,177,48782,14.252155,17
35,90,28871,30.988571,23
21,22,20043,48.31851,21
35,91,29622,30.534098,23
0,2,1692,57.71596,6
22,54,17739,74.08323,21
30,78,22683,36.26424,22
1,4,1952,16.095745,18
40,180,50797,33.497997,17
12,34,15034,20.500242,8
0,150,40160,33.816315,15
22,55,20578,57.801846,21
7,17,8646,64.6952,7
1,5,2078,55.24648,18
41,155,41473,85.76877,16
26,64,23092,23.288235,22
9,21,10132,24.740711,7
35,91,30839,32.65249,23
21,49,18017,13.963162,21
10,144,34718,38.438904,12
16,137,34884,42.7914,12
31,80,27079,13.324032,11
21,48,19554,11.832904,21
15,41,16948,31.101782,9
2,7,4864,23.03628,18
21,47,18736,32.936085,21
3,10,5446,43.081387,18
21,60,22980,34.972565,22
31,80,27376,19.04834,11
22,52,20784,27.049631,21
22,117,32252,17.30488,0
1,6,2955,51.86459,18
4,11,4112,36.4081,18
44,162,41513,48.1929,16
30,76,24908,20.466106,22
4,12,37999,69.623055,13
26,63,21916,10.41794,22
40,146,36094,11.411861,13
23,57,20043,46.477093,21
14,96,30629,18.450188,23
35,89,30833,16.233032,23
35,92,29712,66.74215,23
10,140,34811,32.491173,12
26,63,22004,41.757687,22
37,97,30000,8.852816,23
12,30,12612,37.591995,19
1,5,2893,35.6106,18
40,146,36781,55.10234,13
29,75,23336,62.713284,22
46,166,43385,18.846237,16
39,105,27773,14.946802,23
4,12,3096,56.09402,18
49,183,49180,67.516,17
21,48,21997,45.718025,22
9,22,8606,21.468912,7
43,160,42948,40.446587,16
14,32,11129,55.64325,19
40,181,49015,17.82047,17
1,6,2666,17.668919,18
46,167,43731,33.590405,16
10,140,34616,40.51349,12
7,18,6860,25.893494,7
7,18,7513,41.694115,7
27,71,22402,18.996239,22
26,65,22111,13.906214,22
46,168,44228,35.763046,16
35,92,29214,40.931263,23
29,74,25158,28.379854,22
14,32,12556,45.143307,19
10,140,35804,19.787746,12
45,164,43554,65.00319,16
16,135,34004,48.082874,12
10,141,35769,47.049805,12
11,152,39346,34.85103,15
23,56,17404,31.045864,21
0,150,39266,30.149961,15
46,169,43563,45.746788,16
1,4,2541,44.32129,18
0,150,39130,21.691383,15
43,160,43311,76.83285,16
15,33,12635,0.6739151,19
11,29,9939,49.10404,7
34,86,29110,17.251127,23
2,68,24726,18.500135,22
37,99,29351,20.70104,23
23,57,20805,22.322659,21
0,1,1138,38.06894,6
29,74,25368,22.09106,22
33,85,27576,21.988333,11
7,17,8093,83.02826,7
16,137,33777,28.889534,12
22,132,32391,94.246765,0
30,77,25203,53.512882,22
22,55,20640,35.285454,21
46,165,44986,44.670856,16
37,101,31419,19.812763,23
6,149,38400,38.30088,15
0,3,325,14.874174,6
26,62,23211,41.19137,22
44,161,41204,31.310305,16
0,150,40455,35.256084,15
7,17,7783,62.37918,7
3,9,5558,58.02976,18
23,56,18928,24.584501,21
10,144,34460,31.20527,12
4,12,5078,76.85715,18
10,27,6446,35.93828,7
21,48,17811,64.59643,21
26,61,23395,25.237585,22
20,44,17520,40.251144,21
42,157,43264,50.226246,16
21,48,20070,46.740868,21
7,19,6859,67.75711,7
0,1,40677,49.67994,15
41,156,41460,73.433205,16
2,7,3442,40.553112,18
4,12,37080,42.115932,13
23,57,20229,39.623726,21
47,170,45983,10.125507,4
22,111,32616,59.383434,0
0,1,546,48.43128,6
10,142,34309,33.00079,12
33,85,27047,16.284529,11
22,55,18327,19.327082,21
23,56,21180,23.498077,21
46,165,44543,32.828197,16
7,17,7939,69.14621,7
39,105,31528,34.17235,23
10,145,35410,43.971092,12
0,1,737,27.664265,6
21,22,19345,55.031548,21
8,20,9343,52.455143,7
0,150,40187,36.14596,15
22,109,32602,42.439194,0
20,45,18368,18.79608,21
1,6,1798,48.98986,18
12,34,13718,47.416107,8
10,142,34813,21.66769,12
2,69,24660,19.641804,22
11,153,40325,41.52902,15
40,177,49153,43.31423,17
37,97,29597,11.231505,23
22,119,32513,37.03708,0
25,59,18827,25.766256,21
2,7,4470,31.17178,18
39,105,31981,18.025879,23
26,61,21841,20.20316,22
26,67,21477,48.197887,22
3,9,1965,27.636442,18
28,72,21771,50.803585,22
33,85,35144,14.801814,12
5,13,2509,22.953505,18
31,79,25749,38.60193,11
46,165,44038,7.865988,16
23,56,21205,33.3585,21
20,45,17563,38.42854,21
6,14,7000,35.191174,7
16,134,33319,20.321667,12
32,81,25969,32.068527,11
7,19,7380,30.55662,7
10,27,5913,74.617096,7
11,29,7353,16.772276,7
42,157,42274,29.460573,16
10,141,34964,48.240505,12
22,133,33182,43.290108,0
0,1,1201,20.715801,6
6,16,7112,52.76559,7
1,6,2026,30.187714,18
16,135,35088,22.906803,12
16,136,33304,8.547861,12
28,72,23459,33.613934,22
46,166,44914,59.776344,16
46,167,45312,35.1421,16
6,15,6136,22.737608,7
37,100,28955,18.588858,23
39,103,31279,69.88866,23
10,143,34418,37.30039,12
37,97,31611,9.274284,23
23,57,19460,52.900017,21
46,167,44102,69.35744,16
0,0,702,39.12169,6
21,49,18244,36.088623,21
46,166,43795,41.040043,16
4,11,1873,47.549202,18
22,53,19130,26.82065,21
30,77,25287,28.537638,22
14,32,11139,23.102709,19
23,57,17733,27.637318,21
47,170,45907,23.398703,4
37,97,32058,7.533918,23
26,63,23592,21.757462,22
46,165,44570,62.382767,16
4,11,37249,60.60696,13
2,175,49519,70.278,17
39,104,29316,23.787045,23
28,72,22491,18.648443,22
16,35,16534,36.677372,8
22,111,33183,43.054245,0
40,179,47773,15.111791,17
9,21,9968,36.96819,7
22,128,32255,29.279669,0
35,91,29400,16.790379,23
40,179,50420,37.560146,17
6,15,6611,43.168495,7
42,158,43087,28.919214,16
11,154,40191,47.52563,15
22,113,33060,46.720394,0
